date,home_team,away_team,team,scorer,assist,minute,own_goal,penalty
08-07-2006,Germany,Portugal,Germany,Bastian Schweinsteiger,,78,FALSE,FALSE
08-07-2006,Germany,Portugal,Portugal,Nuno Gomes,,88,FALSE,FALSE
09-07-2006,Italy,France,France,Zinedine Zidane,,7,FALSE,TRUE
09-07-2006,Italy,France,Italy,Marco Materazzi,,19,FALSE,FALSE
11-06-2010,South Africa,Mexico,South Africa,Siphiwe Tshabalala,,55,FALSE,FALSE
11-06-2010,South Africa,Mexico,Mexico,Rafael Márquez,,79,FALSE,FALSE
12-06-2010,South Korea,Greece,South Korea,Jung-soo Lee,,7,FALSE,FALSE
12-06-2010,South Korea,Greece,South Korea,Ji-sung Park,,52,FALSE,FALSE
12-06-2010,Argentina,Nigeria,Argentina,Gabriel Heinze,,6,FALSE,FALSE
12-06-2010,England,United States,England,Steven Gerrard,,4,FALSE,FALSE
12-06-2010,England,United States,United States,Clint Dempsey,,40,FALSE,FALSE
13-06-2010,Algeria,Slovenia,Slovenia,Robert Koren,,79,FALSE,FALSE
13-06-2010,Serbia,Ghana,Ghana,Asamoah Gyan,,85,FALSE,TRUE
13-06-2010,Germany,Australia,Germany,Lukas Podolski,,8,FALSE,FALSE
13-06-2010,Germany,Australia,Germany,Miroslav Klose,,26,FALSE,FALSE
13-06-2010,Germany,Australia,Germany,Thomas Müller,,68,FALSE,FALSE
13-06-2010,Germany,Australia,Germany,not applicable Cacau,,70,FALSE,FALSE
14-06-2010,Netherlands,Denmark,Netherlands,Daniel Agger,,46,TRUE,FALSE
14-06-2010,Netherlands,Denmark,Netherlands,Dirk Kuyt,,85,FALSE,FALSE
14-06-2010,Japan,Cameroon,Japan,Keisuke Honda,,39,FALSE,FALSE
14-06-2010,Italy,Paraguay,Paraguay,Antolín Alcaraz,,39,FALSE,FALSE
14-06-2010,Italy,Paraguay,Italy,Daniele De Rossi,,63,FALSE,FALSE
15-06-2010,New Zealand,Slovakia,Slovakia,Róbert Vittek,,50,FALSE,FALSE
15-06-2010,New Zealand,Slovakia,New Zealand,Winston Reid,,93,FALSE,FALSE
15-06-2010,Brazil,North Korea,Brazil,not applicable Maicon,,55,FALSE,FALSE
15-06-2010,Brazil,North Korea,Brazil,not applicable Elano,,72,FALSE,FALSE
15-06-2010,Brazil,North Korea,North Korea,Yun-nam Ji,,89,FALSE,FALSE
16-06-2010,Honduras,Chile,Chile,Jean Beausejour,,34,FALSE,FALSE
16-06-2010,Spain,Switzerland,Switzerland,Gélson Fernandes,,52,FALSE,FALSE
16-06-2010,South Africa,Uruguay,Uruguay,Diego Forlán,,24,FALSE,FALSE
16-06-2010,South Africa,Uruguay,Uruguay,Diego Forlán,,80,FALSE,TRUE
16-06-2010,South Africa,Uruguay,Uruguay,Álvaro Pereira,,95,FALSE,FALSE
17-06-2010,Argentina,South Korea,Argentina,Chu-young Park,,17,TRUE,FALSE
17-06-2010,Argentina,South Korea,Argentina,Gonzalo Higuaín,,33,FALSE,FALSE
17-06-2010,Argentina,South Korea,South Korea,Chung-yong Lee,,46,FALSE,FALSE
17-06-2010,Argentina,South Korea,Argentina,Gonzalo Higuaín,,76,FALSE,FALSE
17-06-2010,Argentina,South Korea,Argentina,Gonzalo Higuaín,,80,FALSE,FALSE
17-06-2010,Greece,Nigeria,Nigeria,Kalu Uche,,16,FALSE,FALSE
17-06-2010,Greece,Nigeria,Greece,Dimitris Salpingidis,,44,FALSE,FALSE
17-06-2010,Greece,Nigeria,Greece,Vasilis Torosidis,,71,FALSE,FALSE
17-06-2010,France,Mexico,Mexico,Javier Hernández,,64,FALSE,FALSE
17-06-2010,France,Mexico,Mexico,Cuauhtémoc Blanco,,79,FALSE,TRUE
18-06-2010,Germany,Serbia,Serbia,Milan Jovanović,,38,FALSE,FALSE
18-06-2010,Slovenia,United States,Slovenia,Valter Birsa,,13,FALSE,FALSE
18-06-2010,Slovenia,United States,Slovenia,Zlatan Ljubijankić,,42,FALSE,FALSE
18-06-2010,Slovenia,United States,United States,Landon Donovan,,48,FALSE,FALSE
18-06-2010,Slovenia,United States,United States,Michael Bradley,,82,FALSE,FALSE
19-06-2010,Netherlands,Japan,Netherlands,Wesley Sneijder,,53,FALSE,FALSE
19-06-2010,Ghana,Australia,Australia,Brett Holman,,11,FALSE,FALSE
19-06-2010,Ghana,Australia,Ghana,Asamoah Gyan,,25,FALSE,TRUE
19-06-2010,Cameroon,Denmark,Cameroon,Samuel Eto'o,,10,FALSE,FALSE
19-06-2010,Cameroon,Denmark,Denmark,Nicklas Bendtner,,33,FALSE,FALSE
19-06-2010,Cameroon,Denmark,Denmark,Dennis Rommedahl,,61,FALSE,FALSE
20-06-2010,Slovakia,Paraguay,Paraguay,Enrique Vera,,27,FALSE,FALSE
20-06-2010,Slovakia,Paraguay,Paraguay,Cristian Riveros,,86,FALSE,FALSE
20-06-2010,Italy,New Zealand,New Zealand,Shane Smeltz,,7,FALSE,FALSE
20-06-2010,Italy,New Zealand,Italy,Vincenzo Iaquinta,,29,FALSE,TRUE
20-06-2010,Brazil,Ivory Coast,Brazil,Luís Fabiano,,25,FALSE,FALSE
20-06-2010,Brazil,Ivory Coast,Brazil,Luís Fabiano,,50,FALSE,FALSE
20-06-2010,Brazil,Ivory Coast,Brazil,not applicable Elano,,62,FALSE,FALSE
20-06-2010,Brazil,Ivory Coast,Ivory Coast,Didier Drogba,,79,FALSE,FALSE
21-06-2010,Portugal,North Korea,Portugal,Raul Meireles,,29,FALSE,FALSE
21-06-2010,Portugal,North Korea,Portugal,not applicable Simão,,53,FALSE,FALSE
21-06-2010,Portugal,North Korea,Portugal,Hugo Almeida,,56,FALSE,FALSE
21-06-2010,Portugal,North Korea,Portugal,not applicable Tiago,,60,FALSE,FALSE
21-06-2010,Portugal,North Korea,Portugal,not applicable Liédson,,81,FALSE,FALSE
21-06-2010,Portugal,North Korea,Portugal,Cristiano Ronaldo,,87,FALSE,FALSE
21-06-2010,Portugal,North Korea,Portugal,not applicable Tiago,,89,FALSE,FALSE
21-06-2010,Chile,Switzerland,Chile,Mark González,,75,FALSE,FALSE
21-06-2010,Spain,Honduras,Spain,David Villa,,17,FALSE,FALSE
21-06-2010,Spain,Honduras,Spain,David Villa,,51,FALSE,FALSE
22-06-2010,France,South Africa,South Africa,Bongani Khumalo,,20,FALSE,FALSE
22-06-2010,France,South Africa,South Africa,Katlego Mphela,,37,FALSE,FALSE
22-06-2010,France,South Africa,France,Florent Malouda,,70,FALSE,FALSE
22-06-2010,Mexico,Uruguay,Uruguay,Luis Suárez,,43,FALSE,FALSE
22-06-2010,Greece,Argentina,Argentina,Martín Demichelis,,77,FALSE,FALSE
22-06-2010,Greece,Argentina,Argentina,Martín Palermo,,89,FALSE,FALSE
22-06-2010,Nigeria,South Korea,Nigeria,Kalu Uche,,12,FALSE,FALSE
22-06-2010,Nigeria,South Korea,South Korea,Jung-soo Lee,,38,FALSE,FALSE
22-06-2010,Nigeria,South Korea,South Korea,Chu-young Park,,49,FALSE,FALSE
22-06-2010,Nigeria,South Korea,Nigeria,not applicable Yakubu,,69,FALSE,TRUE
23-06-2010,Slovenia,England,England,Jermain Defoe,,23,FALSE,FALSE
23-06-2010,United States,Algeria,United States,Landon Donovan,,91,FALSE,FALSE
23-06-2010,Australia,Serbia,Australia,Tim Cahill,,69,FALSE,FALSE
23-06-2010,Australia,Serbia,Australia,Brett Holman,,73,FALSE,FALSE
23-06-2010,Australia,Serbia,Serbia,Marko Pantelić,,84,FALSE,FALSE
23-06-2010,Ghana,Germany,Germany,Mesut Özil,,60,FALSE,FALSE
24-06-2010,Slovakia,Italy,Slovakia,Róbert Vittek,,25,FALSE,FALSE
24-06-2010,Slovakia,Italy,Slovakia,Róbert Vittek,,73,FALSE,FALSE
24-06-2010,Slovakia,Italy,Italy,Antonio Di Natale,,81,FALSE,FALSE
24-06-2010,Slovakia,Italy,Slovakia,Kamil Kopúnek,,89,FALSE,FALSE
24-06-2010,Slovakia,Italy,Italy,Fabio Quagliarella,,92,FALSE,FALSE
24-06-2010,Cameroon,Netherlands,Netherlands,Robin van Persie,,36,FALSE,FALSE
24-06-2010,Cameroon,Netherlands,Cameroon,Samuel Eto'o,,65,FALSE,TRUE
24-06-2010,Cameroon,Netherlands,Netherlands,Klaas-Jan Huntelaar,,83,FALSE,FALSE
24-06-2010,Denmark,Japan,Japan,Keisuke Honda,,17,FALSE,FALSE
24-06-2010,Denmark,Japan,Japan,Yasuhito Endō,,30,FALSE,FALSE
24-06-2010,Denmark,Japan,Denmark,Jon Dahl Tomasson,,81,FALSE,FALSE
24-06-2010,Denmark,Japan,Japan,Shinji Okazaki,,87,FALSE,FALSE
25-06-2010,North Korea,Ivory Coast,Ivory Coast,Yaya Touré,,14,FALSE,FALSE
25-06-2010,North Korea,Ivory Coast,Ivory Coast,not applicable Romaric,,20,FALSE,FALSE
25-06-2010,North Korea,Ivory Coast,Ivory Coast,Salomon Kalou,,82,FALSE,FALSE
25-06-2010,Chile,Spain,Spain,David Villa,,24,FALSE,FALSE
25-06-2010,Chile,Spain,Spain,Andrés Iniesta,,37,FALSE,FALSE
25-06-2010,Chile,Spain,Chile,Rodrigo Millar,,47,FALSE,FALSE
26-06-2010,Uruguay,South Korea,Uruguay,Luis Suárez,,8,FALSE,FALSE
26-06-2010,Uruguay,South Korea,South Korea,Chung-yong Lee,,68,FALSE,FALSE
26-06-2010,Uruguay,South Korea,Uruguay,Luis Suárez,,80,FALSE,FALSE
26-06-2010,United States,Ghana,Ghana,Kevin-Prince Boateng,,5,FALSE,FALSE
26-06-2010,United States,Ghana,United States,Landon Donovan,,62,FALSE,TRUE
26-06-2010,United States,Ghana,Ghana,Asamoah Gyan,,93,FALSE,FALSE
27-06-2010,Germany,England,Germany,Miroslav Klose,,20,FALSE,FALSE
27-06-2010,Germany,England,Germany,Lukas Podolski,,32,FALSE,FALSE
27-06-2010,Germany,England,England,Matthew Upson,,37,FALSE,FALSE
27-06-2010,Germany,England,Germany,Thomas Müller,,67,FALSE,FALSE
27-06-2010,Germany,England,Germany,Thomas Müller,,70,FALSE,FALSE
27-06-2010,Argentina,Mexico,Argentina,Carlos Tevez,,26,FALSE,FALSE
27-06-2010,Argentina,Mexico,Argentina,Gonzalo Higuaín,,33,FALSE,FALSE
27-06-2010,Argentina,Mexico,Argentina,Carlos Tevez,,52,FALSE,FALSE
27-06-2010,Argentina,Mexico,Mexico,Javier Hernández,,71,FALSE,FALSE
28-06-2010,Netherlands,Slovakia,Netherlands,Arjen Robben,,18,FALSE,FALSE
28-06-2010,Netherlands,Slovakia,Netherlands,Wesley Sneijder,,84,FALSE,FALSE
28-06-2010,Netherlands,Slovakia,Slovakia,Róbert Vittek,,94,FALSE,TRUE
28-06-2010,Brazil,Chile,Brazil,not applicable Juan,,35,FALSE,FALSE
28-06-2010,Brazil,Chile,Brazil,Luís Fabiano,,38,FALSE,FALSE
28-06-2010,Brazil,Chile,Brazil,not applicable Robinho,,59,FALSE,FALSE
29-06-2010,Spain,Portugal,Spain,David Villa,,63,FALSE,FALSE
02-07-2010,Netherlands,Brazil,Brazil,not applicable Robinho,,10,FALSE,FALSE
02-07-2010,Netherlands,Brazil,Netherlands,Wesley Sneijder,,53,FALSE,FALSE
02-07-2010,Netherlands,Brazil,Netherlands,Wesley Sneijder,,68,FALSE,FALSE
02-07-2010,Uruguay,Ghana,Ghana,Sulley Muntari,,47,FALSE,FALSE
02-07-2010,Uruguay,Ghana,Uruguay,Diego Forlán,,55,FALSE,FALSE
03-07-2010,Argentina,Germany,Germany,Thomas Müller,,3,FALSE,FALSE
03-07-2010,Argentina,Germany,Germany,Miroslav Klose,,68,FALSE,FALSE
03-07-2010,Argentina,Germany,Germany,Arne Friedrich,,74,FALSE,FALSE
03-07-2010,Argentina,Germany,Germany,Miroslav Klose,,89,FALSE,FALSE
03-07-2010,Paraguay,Spain,Spain,David Villa,,83,FALSE,FALSE
06-07-2010,Uruguay,Netherlands,Netherlands,Giovanni van Bronckhorst,,18,FALSE,FALSE
06-07-2010,Uruguay,Netherlands,Uruguay,Diego Forlán,,41,FALSE,FALSE
06-07-2010,Uruguay,Netherlands,Netherlands,Wesley Sneijder,,70,FALSE,FALSE
06-07-2010,Uruguay,Netherlands,Netherlands,Arjen Robben,,73,FALSE,FALSE
06-07-2010,Uruguay,Netherlands,Uruguay,Maxi Pereira,,92,FALSE,FALSE
07-07-2010,Germany,Spain,Spain,Carles Puyol,,73,FALSE,FALSE
10-07-2010,Uruguay,Germany,Germany,Thomas Müller,,19,FALSE,FALSE
10-07-2010,Uruguay,Germany,Uruguay,Edinson Cavani,,28,FALSE,FALSE
10-07-2010,Uruguay,Germany,Uruguay,Diego Forlán,,51,FALSE,FALSE
10-07-2010,Uruguay,Germany,Germany,Marcell Jansen,,56,FALSE,FALSE
10-07-2010,Uruguay,Germany,Germany,Sami Khedira,,82,FALSE,FALSE
11-07-2010,Netherlands,Spain,Spain,Andrés Iniesta,,116,FALSE,FALSE
12-06-2014,Brazil,Croatia,Croatia,not applicable Marcelo,,12,TRUE,FALSE
12-06-2014,Brazil,Croatia,Brazil,not applicable Neymar,,29,FALSE,FALSE
12-06-2014,Brazil,Croatia,Brazil,not applicable Neymar,,71,FALSE,TRUE
12-06-2014,Brazil,Croatia,Brazil,not applicable Oscar,,91,FALSE,FALSE
13-06-2014,Mexico,Cameroon,Mexico,Oribe Peralta,,61,FALSE,FALSE
13-06-2014,Spain,Netherlands,Spain,Xabi Alonso,,27,FALSE,TRUE
13-06-2014,Spain,Netherlands,Netherlands,Robin van Persie,,44,FALSE,FALSE
13-06-2014,Spain,Netherlands,Netherlands,Arjen Robben,,53,FALSE,FALSE
13-06-2014,Spain,Netherlands,Netherlands,Stefan de Vrij,,64,FALSE,FALSE
13-06-2014,Spain,Netherlands,Netherlands,Robin van Persie,,72,FALSE,FALSE
13-06-2014,Spain,Netherlands,Netherlands,Arjen Robben,,80,FALSE,FALSE
13-06-2014,Chile,Australia,Chile,Alexis Sánchez,,12,FALSE,FALSE
13-06-2014,Chile,Australia,Chile,Jorge Valdivia,,14,FALSE,FALSE
13-06-2014,Chile,Australia,Australia,Tim Cahill,,35,FALSE,FALSE
13-06-2014,Chile,Australia,Chile,Jean Beausejour,,92,FALSE,FALSE
14-06-2014,Colombia,Greece,Colombia,Pablo Armero,,5,FALSE,FALSE
14-06-2014,Colombia,Greece,Colombia,Teófilo Gutiérrez,,58,FALSE,FALSE
14-06-2014,Colombia,Greece,Colombia,James Rodríguez,,93,FALSE,FALSE
14-06-2014,Uruguay,Costa Rica,Uruguay,Edinson Cavani,,24,FALSE,TRUE
14-06-2014,Uruguay,Costa Rica,Costa Rica,Joel Campbell,,54,FALSE,FALSE
14-06-2014,Uruguay,Costa Rica,Costa Rica,Óscar Duarte,,57,FALSE,FALSE
14-06-2014,Uruguay,Costa Rica,Costa Rica,Marco Ureña,,84,FALSE,FALSE
14-06-2014,England,Italy,Italy,Claudio Marchisio,,35,FALSE,FALSE
14-06-2014,England,Italy,England,Daniel Sturridge,,37,FALSE,FALSE
14-06-2014,England,Italy,Italy,Mario Balotelli,,50,FALSE,FALSE
14-06-2014,Ivory Coast,Japan,Japan,Keisuke Honda,,16,FALSE,FALSE
14-06-2014,Ivory Coast,Japan,Ivory Coast,Wilfried Bony,,64,FALSE,FALSE
14-06-2014,Ivory Coast,Japan,Ivory Coast,not applicable Gervinho,,66,FALSE,FALSE
15-06-2014,Switzerland,Ecuador,Ecuador,Enner Valencia,,22,FALSE,FALSE
15-06-2014,Switzerland,Ecuador,Switzerland,Admir Mehmedi,,48,FALSE,FALSE
15-06-2014,Switzerland,Ecuador,Switzerland,Haris Seferovic,,93,FALSE,FALSE
15-06-2014,France,Honduras,France,Karim Benzema,,45,FALSE,TRUE
15-06-2014,France,Honduras,France,Noel Valladares,,48,TRUE,FALSE
15-06-2014,France,Honduras,France,Karim Benzema,,72,FALSE,FALSE
15-06-2014,Argentina,Bosnia and Herzegovina,Argentina,Sead Kolašinac,,3,TRUE,FALSE
15-06-2014,Argentina,Bosnia and Herzegovina,Argentina,Lionel Messi,,65,FALSE,FALSE
15-06-2014,Argentina,Bosnia and Herzegovina,Bosnia and Herzegovina,Vedad Ibišević,,85,FALSE,FALSE
16-06-2014,Germany,Portugal,Germany,Thomas Müller,,12,FALSE,TRUE
16-06-2014,Germany,Portugal,Germany,Mats Hummels,,32,FALSE,FALSE
16-06-2014,Germany,Portugal,Germany,Thomas Müller,,46,FALSE,FALSE
16-06-2014,Germany,Portugal,Germany,Thomas Müller,,78,FALSE,FALSE
16-06-2014,Ghana,United States,United States,Clint Dempsey,,1,FALSE,FALSE
16-06-2014,Ghana,United States,Ghana,André Ayew,,82,FALSE,FALSE
16-06-2014,Ghana,United States,United States,John Brooks,,86,FALSE,FALSE
17-06-2014,Belgium,Algeria,Algeria,Sofiane Feghouli,,25,FALSE,TRUE
17-06-2014,Belgium,Algeria,Belgium,Marouane Fellaini,,70,FALSE,FALSE
17-06-2014,Belgium,Algeria,Belgium,Dries Mertens,,80,FALSE,FALSE
17-06-2014,Russia,South Korea,South Korea,Keun-ho Lee,,68,FALSE,FALSE
17-06-2014,Russia,South Korea,Russia,Aleksandr Kerzhakov,,74,FALSE,FALSE
18-06-2014,Australia,Netherlands,Netherlands,Arjen Robben,,20,FALSE,FALSE
18-06-2014,Australia,Netherlands,Australia,Tim Cahill,,21,FALSE,FALSE
18-06-2014,Australia,Netherlands,Australia,Mile Jedinak,,54,FALSE,TRUE
18-06-2014,Australia,Netherlands,Netherlands,Robin van Persie,,58,FALSE,FALSE
18-06-2014,Australia,Netherlands,Netherlands,Memphis Depay,,68,FALSE,FALSE
18-06-2014,Spain,Chile,Chile,Eduardo Vargas,,20,FALSE,FALSE
18-06-2014,Spain,Chile,Chile,Charles Aránguiz,,43,FALSE,FALSE
18-06-2014,Cameroon,Croatia,Croatia,Ivica Olić,,11,FALSE,FALSE
18-06-2014,Cameroon,Croatia,Croatia,Ivan Perišić,,48,FALSE,FALSE
18-06-2014,Cameroon,Croatia,Croatia,Mario Mandžukić,,61,FALSE,FALSE
18-06-2014,Cameroon,Croatia,Croatia,Mario Mandžukić,,73,FALSE,FALSE
19-06-2014,Colombia,Ivory Coast,Colombia,James Rodríguez,,64,FALSE,FALSE
19-06-2014,Colombia,Ivory Coast,Colombia,Juan Fernando Quintero,,70,FALSE,FALSE
19-06-2014,Colombia,Ivory Coast,Ivory Coast,not applicable Gervinho,,73,FALSE,FALSE
19-06-2014,Uruguay,England,Uruguay,Luis Suárez,,39,FALSE,FALSE
19-06-2014,Uruguay,England,England,Wayne Rooney,,75,FALSE,FALSE
19-06-2014,Uruguay,England,Uruguay,Luis Suárez,,85,FALSE,FALSE
20-06-2014,Italy,Costa Rica,Costa Rica,Bryan Ruiz,,44,FALSE,FALSE
20-06-2014,Switzerland,France,France,Olivier Giroud,,17,FALSE,FALSE
20-06-2014,Switzerland,France,France,Blaise Matuidi,,18,FALSE,FALSE
20-06-2014,Switzerland,France,France,Mathieu Valbuena,,40,FALSE,FALSE
20-06-2014,Switzerland,France,France,Karim Benzema,,67,FALSE,FALSE
20-06-2014,Switzerland,France,France,Moussa Sissoko,,73,FALSE,FALSE
20-06-2014,Switzerland,France,Switzerland,Blerim Džemaili,,81,FALSE,FALSE
20-06-2014,Switzerland,France,Switzerland,Granit Xhaka,,87,FALSE,FALSE
20-06-2014,Honduras,Ecuador,Honduras,Carlo Costly,,31,FALSE,FALSE
20-06-2014,Honduras,Ecuador,Ecuador,Enner Valencia,,34,FALSE,FALSE
20-06-2014,Honduras,Ecuador,Ecuador,Enner Valencia,,65,FALSE,FALSE
21-06-2014,Argentina,Iran,Argentina,Lionel Messi,,91,FALSE,FALSE
21-06-2014,Germany,Ghana,Germany,Mario Götze,,51,FALSE,FALSE
21-06-2014,Germany,Ghana,Ghana,André Ayew,,54,FALSE,FALSE
21-06-2014,Germany,Ghana,Ghana,Asamoah Gyan,,63,FALSE,FALSE
21-06-2014,Germany,Ghana,Germany,Miroslav Klose,,71,FALSE,FALSE
21-06-2014,Nigeria,Bosnia and Herzegovina,Nigeria,Peter Odemwingie,,29,FALSE,FALSE
22-06-2014,Belgium,Russia,Belgium,Divock Origi,,88,FALSE,FALSE
22-06-2014,South Korea,Algeria,Algeria,Islam Slimani,,26,FALSE,FALSE
22-06-2014,South Korea,Algeria,Algeria,Rafik Halliche,,28,FALSE,FALSE
22-06-2014,South Korea,Algeria,Algeria,Abdelmoumene Djabou,,38,FALSE,FALSE
22-06-2014,South Korea,Algeria,South Korea,Heung-min Son,,50,FALSE,FALSE
22-06-2014,South Korea,Algeria,Algeria,Yacine Brahimi,,62,FALSE,FALSE
22-06-2014,South Korea,Algeria,South Korea,Ja-cheol Koo,,72,FALSE,FALSE
22-06-2014,United States,Portugal,Portugal,not applicable Nani,,5,FALSE,FALSE
22-06-2014,United States,Portugal,United States,Jermaine Jones,,64,FALSE,FALSE
22-06-2014,United States,Portugal,United States,Clint Dempsey,,81,FALSE,FALSE
22-06-2014,United States,Portugal,Portugal,Silvestre Varela,,95,FALSE,FALSE
23-06-2014,Australia,Spain,Spain,David Villa,,36,FALSE,FALSE
23-06-2014,Australia,Spain,Spain,Fernando Torres,,69,FALSE,FALSE
23-06-2014,Australia,Spain,Spain,Juan Mata,,82,FALSE,FALSE
23-06-2014,Netherlands,Chile,Netherlands,Leroy Fer,,77,FALSE,FALSE
23-06-2014,Netherlands,Chile,Netherlands,Memphis Depay,,92,FALSE,FALSE
23-06-2014,Cameroon,Brazil,Brazil,not applicable Neymar,,17,FALSE,FALSE
23-06-2014,Cameroon,Brazil,Cameroon,Joël Matip,,26,FALSE,FALSE
23-06-2014,Cameroon,Brazil,Brazil,not applicable Neymar,,35,FALSE,FALSE
23-06-2014,Cameroon,Brazil,Brazil,not applicable Fred,,49,FALSE,FALSE
23-06-2014,Cameroon,Brazil,Brazil,not applicable Fernandinho,,84,FALSE,FALSE
23-06-2014,Croatia,Mexico,Mexico,Rafael Márquez,,72,FALSE,FALSE
23-06-2014,Croatia,Mexico,Mexico,Andrés Guardado,,75,FALSE,FALSE
23-06-2014,Croatia,Mexico,Mexico,Javier Hernández,,82,FALSE,FALSE
23-06-2014,Croatia,Mexico,Croatia,Ivan Perišić,,87,FALSE,FALSE
24-06-2014,Italy,Uruguay,Uruguay,Diego Godín,,81,FALSE,FALSE
24-06-2014,Japan,Colombia,Colombia,Juan Cuadrado,,17,FALSE,TRUE
24-06-2014,Japan,Colombia,Japan,Shinji Okazaki,,46,FALSE,FALSE
24-06-2014,Japan,Colombia,Colombia,Jackson Martínez,,55,FALSE,FALSE
24-06-2014,Japan,Colombia,Colombia,Jackson Martínez,,82,FALSE,FALSE
24-06-2014,Japan,Colombia,Colombia,James Rodríguez,,90,FALSE,FALSE
24-06-2014,Greece,Ivory Coast,Greece,Andreas Samaris,,42,FALSE,FALSE
24-06-2014,Greece,Ivory Coast,Ivory Coast,Wilfried Bony,,74,FALSE,FALSE
24-06-2014,Greece,Ivory Coast,Greece,Georgios Samaras,,93,FALSE,TRUE
25-06-2014,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Edin Džeko,,23,FALSE,FALSE
25-06-2014,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Miralem Pjanić,,59,FALSE,FALSE
25-06-2014,Bosnia and Herzegovina,Iran,Iran,Reza Ghoochannejhad,,82,FALSE,FALSE
25-06-2014,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,Avdija Vršajević,,83,FALSE,FALSE
25-06-2014,Nigeria,Argentina,Argentina,Lionel Messi,,3,FALSE,FALSE
25-06-2014,Nigeria,Argentina,Nigeria,Ahmed Musa,,4,FALSE,FALSE
25-06-2014,Nigeria,Argentina,Argentina,Lionel Messi,,46,FALSE,FALSE
25-06-2014,Nigeria,Argentina,Nigeria,Ahmed Musa,,47,FALSE,FALSE
25-06-2014,Nigeria,Argentina,Argentina,Marcos Rojo,,50,FALSE,FALSE
25-06-2014,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,,6,FALSE,FALSE
25-06-2014,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,,31,FALSE,FALSE
25-06-2014,Honduras,Switzerland,Switzerland,Xherdan Shaqiri,,71,FALSE,FALSE
26-06-2014,Portugal,Ghana,Portugal,John Boye,,31,TRUE,FALSE
26-06-2014,Portugal,Ghana,Ghana,Asamoah Gyan,,57,FALSE,FALSE
26-06-2014,Portugal,Ghana,Portugal,Cristiano Ronaldo,,80,FALSE,FALSE
26-06-2014,United States,Germany,Germany,Thomas Müller,,55,FALSE,FALSE
26-06-2014,Algeria,Russia,Russia,Aleksandr Kokorin,,6,FALSE,FALSE
26-06-2014,Algeria,Russia,Algeria,Islam Slimani,,60,FALSE,FALSE
26-06-2014,South Korea,Belgium,Belgium,Jan Vertonghen,,78,FALSE,FALSE
28-06-2014,Brazil,Chile,Brazil,David Luiz,,18,FALSE,FALSE
28-06-2014,Brazil,Chile,Chile,Alexis Sánchez,,32,FALSE,FALSE
28-06-2014,Colombia,Uruguay,Colombia,James Rodríguez,,28,FALSE,FALSE
28-06-2014,Colombia,Uruguay,Colombia,James Rodríguez,,50,FALSE,FALSE
29-06-2014,Netherlands,Mexico,Mexico,Giovani dos Santos,,48,FALSE,FALSE
29-06-2014,Netherlands,Mexico,Netherlands,Wesley Sneijder,,88,FALSE,FALSE
29-06-2014,Netherlands,Mexico,Netherlands,Klaas-Jan Huntelaar,,94,FALSE,TRUE
29-06-2014,Costa Rica,Greece,Costa Rica,Bryan Ruiz,,52,FALSE,FALSE
29-06-2014,Costa Rica,Greece,Greece,Sokratis Papastathopoulos,,91,FALSE,FALSE
30-06-2014,France,Nigeria,France,Paul Pogba,,79,FALSE,FALSE
30-06-2014,France,Nigeria,France,Joseph Yobo,,92,TRUE,FALSE
30-06-2014,Germany,Algeria,Germany,André Schürrle,,92,FALSE,FALSE
30-06-2014,Germany,Algeria,Germany,Mesut Özil,,120,FALSE,FALSE
30-06-2014,Germany,Algeria,Algeria,Abdelmoumene Djabou,,121,FALSE,FALSE
01-07-2014,Argentina,Switzerland,Argentina,Ángel Di María,,118,FALSE,FALSE
01-07-2014,Belgium,United States,Belgium,Kevin De Bruyne,,93,FALSE,FALSE
01-07-2014,Belgium,United States,Belgium,Romelu Lukaku,,105,FALSE,FALSE
01-07-2014,Belgium,United States,United States,Julian Green,,107,FALSE,FALSE
04-07-2014,France,Germany,Germany,Mats Hummels,,13,FALSE,FALSE
04-07-2014,Brazil,Colombia,Brazil,Thiago Silva,,7,FALSE,FALSE
04-07-2014,Brazil,Colombia,Brazil,David Luiz,,69,FALSE,FALSE
04-07-2014,Brazil,Colombia,Colombia,James Rodríguez,,80,FALSE,TRUE
05-07-2014,Argentina,Belgium,Argentina,Gonzalo Higuaín,,8,FALSE,FALSE
08-07-2014,Brazil,Germany,Germany,Thomas Müller,,11,FALSE,FALSE
08-07-2014,Brazil,Germany,Germany,Miroslav Klose,,23,FALSE,FALSE
08-07-2014,Brazil,Germany,Germany,Toni Kroos,,24,FALSE,FALSE
08-07-2014,Brazil,Germany,Germany,Toni Kroos,,26,FALSE,FALSE
08-07-2014,Brazil,Germany,Germany,Sami Khedira,,29,FALSE,FALSE
08-07-2014,Brazil,Germany,Germany,André Schürrle,,69,FALSE,FALSE
08-07-2014,Brazil,Germany,Germany,André Schürrle,,79,FALSE,FALSE
08-07-2014,Brazil,Germany,Brazil,not applicable Oscar,,90,FALSE,FALSE
12-07-2014,Brazil,Netherlands,Netherlands,Robin van Persie,,3,FALSE,TRUE
12-07-2014,Brazil,Netherlands,Netherlands,Daley Blind,,17,FALSE,FALSE
